Crash_Year,Crash_PoliceRegion,Casualty_Severity,Casualty_AgeGroup,Casualty_Gender,Casualty_Road_User_Type,Casualty_Restraint_Helmet_Use,Casualty_Count
2007,Brisbane,Hospitalised,60 to 74,Female,Vehicle Occupant,Restrained,30
2007,Brisbane,Hospitalised,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,11
2007,Brisbane,Hospitalised,75 and over,Female,Vehicle Occupant,Restrained,26
2007,Brisbane,Hospitalised,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,3
2007,Brisbane,Hospitalised,Unknown,Female,Vehicle Occupant,Restrained,2
2007,Brisbane,Hospitalised,0 to 16,Male,Bicyclist,Helmet Not Worn,2
2007,Brisbane,Hospitalised,0 to 16,Male,Bicyclist,Helmet Worn,9
2007,Brisbane,Hospitalised,0 to 16,Male,Motorcyclist,Helmet Worn,2
2007,Brisbane,Hospitalised,0 to 16,Male,Vehicle Occupant,Restrained,17
2007,Brisbane,Hospitalised,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,6
2007,Brisbane,Hospitalised,0 to 16,Male,Vehicle Occupant,Unrestrained,4
2007,Brisbane,Hospitalised,17 to 24,Male,Bicyclist,Helmet Not Worn,1
2007,Brisbane,Hospitalised,17 to 24,Male,Bicyclist,Helmet Use Not determined,1
2007,Brisbane,Hospitalised,17 to 24,Male,Bicyclist,Helmet Worn,7
2007,Brisbane,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Not Worn,3
2007,Brisbane,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Use Not determined,8
2007,Brisbane,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Worn,46
2007,Brisbane,Hospitalised,17 to 24,Male,Vehicle Occupant,Restrained,92
2007,Brisbane,Hospitalised,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,55
2007,Brisbane,Hospitalised,17 to 24,Male,Vehicle Occupant,Unrestrained,6
2007,Brisbane,Hospitalised,25 to 29,Male,Bicyclist,Helmet Not Worn,1
2007,Brisbane,Hospitalised,25 to 29,Male,Bicyclist,Helmet Worn,11
2007,Brisbane,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Use Not determined,8
2007,Brisbane,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Worn,33
2007,Brisbane,Hospitalised,25 to 29,Male,Vehicle Occupant,Restrained,46
2007,Brisbane,Hospitalised,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,28
2007,Brisbane,Hospitalised,25 to 29,Male,Vehicle Occupant,Unrestrained,6
2007,Brisbane,Hospitalised,30 to 39,Male,Bicyclist,Helmet Not Worn,2
2007,Brisbane,Hospitalised,30 to 39,Male,Bicyclist,Helmet Use Not determined,2
2007,Brisbane,Hospitalised,30 to 39,Male,Bicyclist,Helmet Worn,20
2007,Brisbane,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Not Worn,1
2007,Brisbane,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Use Not determined,11
2007,Brisbane,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Worn,59
2007,Brisbane,Hospitalised,30 to 39,Male,Vehicle Occupant,Restrained,63
2007,Brisbane,Hospitalised,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,27
2007,Brisbane,Hospitalised,30 to 39,Male,Vehicle Occupant,Unrestrained,4
2007,Brisbane,Hospitalised,40 to 49,Male,Bicyclist,Helmet Use Not determined,3
2007,Brisbane,Hospitalised,40 to 49,Male,Bicyclist,Helmet Worn,22
2007,Brisbane,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Not Worn,1
2007,Brisbane,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Use Not determined,9
2007,Brisbane,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Worn,42
2007,Brisbane,Hospitalised,40 to 49,Male,Vehicle Occupant,Not applicable,2
2007,Brisbane,Hospitalised,40 to 49,Male,Vehicle Occupant,Restrained,57
2007,Brisbane,Hospitalised,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,30
2007,Brisbane,Hospitalised,40 to 49,Male,Vehicle Occupant,Unrestrained,1
2007,Brisbane,Hospitalised,50 to 59,Male,Bicyclist,Helmet Not Worn,1
2007,Brisbane,Hospitalised,50 to 59,Male,Bicyclist,Helmet Use Not determined,1
2007,Brisbane,Hospitalised,50 to 59,Male,Bicyclist,Helmet Worn,8
2007,Brisbane,Hospitalised,50 to 59,Male,Motorcyclist,Helmet Use Not determined,3
2007,Brisbane,Hospitalised,50 to 59,Male,Motorcyclist,Helmet Worn,23
2007,Brisbane,Hospitalised,50 to 59,Male,Vehicle Occupant,Not applicable,2
2007,Brisbane,Hospitalised,50 to 59,Male,Vehicle Occupant,Restrained,37
2007,Brisbane,Hospitalised,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,18
2007,Brisbane,Hospitalised,50 to 59,Male,Vehicle Occupant,Unrestrained,2
2007,Brisbane,Hospitalised,60 to 74,Male,Bicyclist,Helmet Worn,3
2007,Brisbane,Hospitalised,60 to 74,Male,Motorcyclist,Helmet Use Not determined,3
2007,Brisbane,Hospitalised,60 to 74,Male,Motorcyclist,Helmet Worn,2
2007,Brisbane,Hospitalised,60 to 74,Male,Vehicle Occupant,Restrained,42
2007,Brisbane,Hospitalised,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,16
2007,Brisbane,Hospitalised,60 to 74,Male,Vehicle Occupant,Unrestrained,5
2007,Brisbane,Hospitalised,75 and over,Male,Vehicle Occupant,Not applicable,1
2007,Brisbane,Hospitalised,75 and over,Male,Vehicle Occupant,Restrained,17
2007,Brisbane,Hospitalised,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,4
2007,Brisbane,Hospitalised,75 and over,Male,Vehicle Occupant,Unrestrained,1
2007,Brisbane,Hospitalised,Unknown,Male,Vehicle Occupant,Restrained,4
2007,Brisbane,Hospitalised,Unknown,Unknown,Vehicle Occupant,Restraint Use Not determined,3
2007,Brisbane,Medically treated,0 to 16,Female,Bicyclist,Helmet Worn,2
2007,Brisbane,Medically treated,0 to 16,Female,Motorcyclist,Helmet Worn,1
2007,Brisbane,Medically treated,0 to 16,Female,Vehicle Occupant,Not applicable,2
2007,Brisbane,Medically treated,0 to 16,Female,Vehicle Occupant,Restrained,49
2007,Brisbane,Medically treated,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,22
2007,Brisbane,Medically treated,0 to 16,Female,Vehicle Occupant,Unrestrained,1
2007,Brisbane,Medically treated,17 to 24,Female,Bicyclist,Helmet Use Not determined,3
2007,Brisbane,Medically treated,17 to 24,Female,Bicyclist,Helmet Worn,4
2007,Brisbane,Medically treated,17 to 24,Female,Motorcyclist,Helmet Use Not determined,2
2007,Brisbane,Medically treated,17 to 24,Female,Motorcyclist,Helmet Worn,8
2007,Brisbane,Medically treated,17 to 24,Female,Vehicle Occupant,Restrained,201
2007,Brisbane,Medically treated,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,68
2007,Brisbane,Medically treated,17 to 24,Female,Vehicle Occupant,Unrestrained,3
2007,Brisbane,Medically treated,25 to 29,Female,Bicyclist,Helmet Worn,7
2007,Brisbane,Medically treated,25 to 29,Female,Motorcyclist,Helmet Use Not determined,2
2007,Brisbane,Medically treated,25 to 29,Female,Motorcyclist,Helmet Worn,8
2007,Brisbane,Medically treated,25 to 29,Female,Vehicle Occupant,Not applicable,1
2007,Brisbane,Medically treated,25 to 29,Female,Vehicle Occupant,Restrained,104
2007,Brisbane,Medically treated,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,44
2007,Brisbane,Medically treated,25 to 29,Female,Vehicle Occupant,Unrestrained,2
2007,Brisbane,Medically treated,30 to 39,Female,Bicyclist,Helmet Use Not determined,3
2007,Brisbane,Medically treated,30 to 39,Female,Bicyclist,Helmet Worn,8
2007,Brisbane,Medically treated,30 to 39,Female,Motorcyclist,Helmet Worn,5
2007,Brisbane,Medically treated,30 to 39,Female,Vehicle Occupant,Not applicable,1
2007,Brisbane,Medically treated,30 to 39,Female,Vehicle Occupant,Restrained,172
2007,Brisbane,Medically treated,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,67
2007,Brisbane,Medically treated,30 to 39,Female,Vehicle Occupant,Unrestrained,7
2007,Brisbane,Medically treated,40 to 49,Female,Bicyclist,Helmet Worn,3
2007,Brisbane,Medically treated,40 to 49,Female,Motorcyclist,Helmet Use Not determined,1
2007,Brisbane,Medically treated,40 to 49,Female,Motorcyclist,Helmet Worn,2
2007,Brisbane,Medically treated,40 to 49,Female,Vehicle Occupant,Restrained,135
2007,Brisbane,Medically treated,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,59
2007,Brisbane,Medically treated,40 to 49,Female,Vehicle Occupant,Unrestrained,5
2007,Brisbane,Medically treated,50 to 59,Female,Bicyclist,Helmet Worn,4
2007,Brisbane,Medically treated,50 to 59,Female,Motorcyclist,Helmet Worn,5
2007,Brisbane,Medically treated,50 to 59,Female,Vehicle Occupant,Restrained,99
2007,Brisbane,Medically treated,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,48
2007,Brisbane,Medically treated,50 to 59,Female,Vehicle Occupant,Unrestrained,1
2007,Brisbane,Medically treated,60 to 74,Female,Motorcyclist,Helmet Worn,1
2007,Brisbane,Medically treated,60 to 74,Female,Vehicle Occupant,Restrained,69
2007,Brisbane,Medically treated,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,19
2007,Brisbane,Medically treated,60 to 74,Female,Vehicle Occupant,Unrestrained,1
2007,Brisbane,Medically treated,75 and over,Female,Vehicle Occupant,Restrained,22
2007,Brisbane,Medically treated,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,7
2007,Brisbane,Medically treated,75 and over,Female,Vehicle Occupant,Unrestrained,1
2007,Brisbane,Medically treated,Unknown,Female,Vehicle Occupant,Restrained,2
2007,Brisbane,Medically treated,Unknown,Female,Vehicle Occupant,Restraint Use Not determined,3
2007,Brisbane,Medically treated,0 to 16,Male,Bicyclist,Helmet Not Worn,2
2007,Brisbane,Medically treated,0 to 16,Male,Bicyclist,Helmet Use Not determined,1
2007,Brisbane,Medically treated,0 to 16,Male,Bicyclist,Helmet Worn,13
2007,Brisbane,Medically treated,0 to 16,Male,Motorcyclist,Helmet Not Worn,1
2007,Brisbane,Medically treated,0 to 16,Male,Motorcyclist,Helmet Worn,1
2007,Brisbane,Medically treated,0 to 16,Male,Vehicle Occupant,Restrained,27
2007,Brisbane,Medically treated,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,15
2007,Brisbane,Medically treated,0 to 16,Male,Vehicle Occupant,Unrestrained,2
2007,Brisbane,Medically treated,17 to 24,Male,Bicyclist,Helmet Not Worn,1
2007,Brisbane,Medically treated,17 to 24,Male,Bicyclist,Helmet Use Not determined,1
2007,Brisbane,Medically treated,17 to 24,Male,Bicyclist,Helmet Worn,11
2007,Brisbane,Medically treated,17 to 24,Male,Motorcyclist,Helmet Not Worn,1
2007,Brisbane,Medically treated,17 to 24,Male,Motorcyclist,Helmet Use Not determined,4
2007,Brisbane,Medically treated,17 to 24,Male,Motorcyclist,Helmet Worn,37
2007,Brisbane,Medically treated,17 to 24,Male,Vehicle Occupant,Restrained,142
2007,Brisbane,Medically treated,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,75
2007,Brisbane,Medically treated,17 to 24,Male,Vehicle Occupant,Unrestrained,3
2007,Brisbane,Medically treated,25 to 29,Male,Bicyclist,Helmet Worn,6
2007,Brisbane,Medically treated,25 to 29,Male,Motorcyclist,Helmet Use Not determined,3
2007,Brisbane,Medically treated,25 to 29,Male,Motorcyclist,Helmet Worn,22
2007,Brisbane,Medically treated,25 to 29,Male,Vehicle Occupant,Restrained,67
2007,Brisbane,Medically treated,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,33
2007,Brisbane,Medically treated,25 to 29,Male,Vehicle Occupant,Unrestrained,1
2007,Brisbane,Medically treated,30 to 39,Male,Bicyclist,Helmet Use Not determined,4
2007,Brisbane,Medically treated,30 to 39,Male,Bicyclist,Helmet Worn,23
2007,Brisbane,Medically treated,30 to 39,Male,Motorcyclist,Helmet Use Not determined,8
2007,Brisbane,Medically treated,30 to 39,Male,Motorcyclist,Helmet Worn,55
2007,Brisbane,Medically treated,30 to 39,Male,Vehicle Occupant,Restrained,106
2007,Brisbane,Medically treated,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,60
2007,Brisbane,Medically treated,40 to 49,Male,Bicyclist,Helmet Use Not determined,3
2007,Brisbane,Medically treated,40 to 49,Male,Bicyclist,Helmet Worn,7
2007,Brisbane,Medically treated,40 to 49,Male,Motorcyclist,Helmet Use Not determined,5
2007,Brisbane,Medically treated,40 to 49,Male,Motorcyclist,Helmet Worn,23
2007,Brisbane,Medically treated,40 to 49,Male,Vehicle Occupant,Restrained,91
2007,Brisbane,Medically treated,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,32
2007,Brisbane,Medically treated,40 to 49,Male,Vehicle Occupant,Unrestrained,4
2007,Brisbane,Medically treated,50 to 59,Male,Bicyclist,Helmet Use Not determined,1
2007,Brisbane,Medically treated,50 to 59,Male,Bicyclist,Helmet Worn,3
2007,Brisbane,Medically treated,50 to 59,Male,Motorcyclist,Helmet Use Not determined,2
2007,Brisbane,Medically treated,50 to 59,Male,Motorcyclist,Helmet Worn,6
2007,Brisbane,Medically treated,50 to 59,Male,Vehicle Occupant,Restrained,63
2007,Brisbane,Medically treated,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,32
2007,Brisbane,Medically treated,50 to 59,Male,Vehicle Occupant,Unrestrained,4
2007,Brisbane,Medically treated,60 to 74,Male,Bicyclist,Helmet Use Not determined,1
2007,Brisbane,Medically treated,60 to 74,Male,Bicyclist,Helmet Worn,1
2007,Brisbane,Medically treated,60 to 74,Male,Motorcyclist,Helmet Worn,4
2007,Brisbane,Medically treated,60 to 74,Male,Vehicle Occupant,Not applicable,1
2007,Brisbane,Medically treated,60 to 74,Male,Vehicle Occupant,Restrained,43
2007,Brisbane,Medically treated,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,22
2007,Brisbane,Medically treated,75 and over,Male,Vehicle Occupant,Restrained,22
2007,Brisbane,Medically treated,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,10
2007,Brisbane,Medically treated,75 and over,Male,Vehicle Occupant,Unrestrained,2
2007,Brisbane,Medically treated,Unknown,Male,Bicyclist,Helmet Use Not determined,1
2007,Brisbane,Medically treated,Unknown,Male,Vehicle Occupant,Restraint Use Not determined,4
2007,Brisbane,Medically treated,Unknown,Unknown,Bicyclist,Helmet Use Not determined,1
2007,Brisbane,Medically treated,Unknown,Unknown,Vehicle Occupant,Restraint Use Not determined,5
2007,Brisbane,Minor injury,0 to 16,Female,Bicyclist,Helmet Worn,1
2007,Brisbane,Minor injury,0 to 16,Female,Motorcyclist,Helmet Worn,1
2007,Brisbane,Minor injury,0 to 16,Female,Vehicle Occupant,Restrained,16
2007,Brisbane,Minor injury,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,9
2007,Brisbane,Minor injury,0 to 16,Female,Vehicle Occupant,Unrestrained,2
2007,Brisbane,Minor injury,17 to 24,Female,Bicyclist,Helmet Use Not determined,1
2007,Brisbane,Minor injury,17 to 24,Female,Motorcyclist,Helmet Use Not determined,1
2007,Brisbane,Minor injury,17 to 24,Female,Motorcyclist,Helmet Worn,2
2007,Brisbane,Minor injury,17 to 24,Female,Vehicle Occupant,Not applicable,1
2007,Brisbane,Minor injury,17 to 24,Female,Vehicle Occupant,Restrained,140
2007,Brisbane,Minor injury,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,84
2007,Brisbane,Minor injury,25 to 29,Female,Bicyclist,Helmet Worn,3
2007,Brisbane,Minor injury,25 to 29,Female,Motorcyclist,Helmet Worn,3
2007,Brisbane,Minor injury,25 to 29,Female,Vehicle Occupant,Restrained,53
2007,Brisbane,Minor injury,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,43
2007,Brisbane,Minor injury,30 to 39,Female,Bicyclist,Helmet Use Not determined,1
2007,Brisbane,Minor injury,30 to 39,Female,Bicyclist,Helmet Worn,3
2007,Brisbane,Minor injury,30 to 39,Female,Motorcyclist,Helmet Worn,4
2007,Brisbane,Minor injury,30 to 39,Female,Vehicle Occupant,Restrained,88
2007,Brisbane,Minor injury,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,59
2007,Brisbane,Minor injury,30 to 39,Female,Vehicle Occupant,Unrestrained,2
2007,Brisbane,Minor injury,40 to 49,Female,Motorcyclist,Helmet Worn,2
2007,Brisbane,Minor injury,40 to 49,Female,Vehicle Occupant,Restrained,97
2007,Brisbane,Minor injury,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,57
2007,Brisbane,Minor injury,50 to 59,Female,Motorcyclist,Helmet Worn,1
2007,Brisbane,Minor injury,50 to 59,Female,Vehicle Occupant,Not applicable,1
2007,Brisbane,Minor injury,50 to 59,Female,Vehicle Occupant,Restrained,61
2007,Brisbane,Minor injury,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,34
2007,Brisbane,Minor injury,50 to 59,Female,Vehicle Occupant,Unrestrained,1
2007,Brisbane,Minor injury,60 to 74,Female,Vehicle Occupant,Not applicable,1
2007,Brisbane,Minor injury,60 to 74,Female,Vehicle Occupant,Restrained,25
2007,Brisbane,Minor injury,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,15
2007,Brisbane,Minor injury,60 to 74,Female,Vehicle Occupant,Unrestrained,5
2007,Brisbane,Minor injury,75 and over,Female,Vehicle Occupant,Restrained,9
2007,Brisbane,Minor injury,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,2
2007,Brisbane,Minor injury,Unknown,Female,Vehicle Occupant,Restrained,2
2007,Brisbane,Minor injury,Unknown,Female,Vehicle Occupant,Restraint Use Not determined,10
2007,Brisbane,Minor injury,0 to 16,Male,Bicyclist,Helmet Not Worn,1
2007,Brisbane,Minor injury,0 to 16,Male,Bicyclist,Helmet Use Not determined,6
2007,Brisbane,Minor injury,0 to 16,Male,Bicyclist,Helmet Worn,5
2007,Brisbane,Minor injury,0 to 16,Male,Motorcyclist,Helmet Worn,1
2007,Brisbane,Minor injury,0 to 16,Male,Vehicle Occupant,Restrained,32
2007,Brisbane,Minor injury,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,8
2007,Brisbane,Minor injury,0 to 16,Male,Vehicle Occupant,Unrestrained,1
2007,Brisbane,Minor injury,17 to 24,Male,Bicyclist,Helmet Not Worn,2
2007,Brisbane,Minor injury,17 to 24,Male,Bicyclist,Helmet Worn,2
2007,Brisbane,Minor injury,17 to 24,Male,Motorcyclist,Helmet Use Not determined,5
2007,Brisbane,Minor injury,17 to 24,Male,Motorcyclist,Helmet Worn,13
2007,Brisbane,Minor injury,17 to 24,Male,Vehicle Occupant,Restrained,114
2007,Brisbane,Minor injury,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,103
2007,Brisbane,Minor injury,17 to 24,Male,Vehicle Occupant,Unrestrained,1
2007,Brisbane,Minor injury,25 to 29,Male,Bicyclist,Helmet Use Not determined,4
2007,Brisbane,Minor injury,25 to 29,Male,Bicyclist,Helmet Worn,2
2007,Brisbane,Minor injury,25 to 29,Male,Motorcyclist,Helmet Use Not determined,5
2007,Brisbane,Minor injury,25 to 29,Male,Motorcyclist,Helmet Worn,12
2007,Brisbane,Minor injury,25 to 29,Male,Vehicle Occupant,Restrained,53
2007,Brisbane,Minor injury,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,57
2007,Brisbane,Minor injury,25 to 29,Male,Vehicle Occupant,Unrestrained,4
2007,Brisbane,Minor injury,30 to 39,Male,Bicyclist,Helmet Use Not determined,9
2007,Brisbane,Minor injury,30 to 39,Male,Bicyclist,Helmet Worn,4
2007,Brisbane,Minor injury,30 to 39,Male,Motorcyclist,Helmet Not Worn,1
2007,Brisbane,Minor injury,30 to 39,Male,Motorcyclist,Helmet Use Not determined,12
2007,Brisbane,Minor injury,30 to 39,Male,Motorcyclist,Helmet Worn,25
2007,Brisbane,Minor injury,30 to 39,Male,Vehicle Occupant,Not applicable,1
2007,Brisbane,Minor injury,30 to 39,Male,Vehicle Occupant,Restrained,101
2007,Brisbane,Minor injury,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,63
2007,Brisbane,Minor injury,30 to 39,Male,Vehicle Occupant,Unrestrained,8
2007,Brisbane,Minor injury,40 to 49,Male,Bicyclist,Helmet Use Not determined,2
2007,Brisbane,Minor injury,40 to 49,Male,Bicyclist,Helmet Worn,7
