Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2006,Southern,Minor injury,Yes,Yes,No,No,No,No,Yes,5,0,0,0,5,5
2006,Southern,Minor injury,Yes,Yes,No,No,Yes,No,No,3,0,0,0,4,4
2006,Southern,Minor injury,Yes,Yes,No,Yes,No,No,No,30,0,0,0,36,36
2006,Southern,Minor injury,Yes,Yes,Yes,No,No,No,No,13,0,0,0,14,14
2006,Southern,Minor injury,Yes,Yes,Yes,No,No,No,Yes,3,0,0,0,6,6
2006,Southern,Minor injury,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,1,1
2006,Southern,Minor injury,Yes,Yes,Yes,No,No,Yes,Yes,1,0,0,0,1,1
2006,Southern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,34,0,0,0,44,44
2006,Southern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,7,0,0,0,8,8
2006,Southern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,5,0,0,0,6,6
2006,Southern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,0,0,1,1
2006,Southern,Property damage only,No,No,No,No,No,No,No,30,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,No,No,No,No,No,145,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,No,No,No,No,Yes,4,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,No,No,No,Yes,No,2,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,No,No,Yes,No,No,3,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,No,Yes,No,No,No,43,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,No,Yes,No,No,Yes,1,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,Yes,No,No,No,No,53,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,Yes,No,No,No,Yes,7,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,Yes,No,Yes,No,No,85,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,Yes,Yes,No,No,No,1,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,Yes,Yes,Yes,No,No,7,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,No,No,No,No,No,331,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,No,No,No,No,Yes,19,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,No,No,No,Yes,No,3,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,No,No,Yes,No,No,14,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,No,Yes,No,No,No,112,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,No,Yes,No,No,Yes,1,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,No,Yes,Yes,No,No,3,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,Yes,No,No,No,No,131,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,Yes,No,No,No,Yes,36,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,Yes,No,No,Yes,No,1,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,Yes,No,Yes,No,No,201,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,Yes,No,Yes,No,Yes,2,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,Yes,Yes,No,No,No,19,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,Yes,Yes,No,No,Yes,2,0,0,0,0,0
2006,Southern,Property damage only,Yes,No,Yes,Yes,Yes,No,No,22,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,No,No,No,No,No,138,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,No,No,No,No,Yes,5,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,No,No,No,Yes,No,1,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,No,No,Yes,No,No,7,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,No,Yes,No,No,No,80,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,No,Yes,Yes,No,No,2,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,Yes,No,No,No,No,59,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,Yes,No,No,No,Yes,5,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,Yes,No,Yes,No,No,113,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,Yes,No,Yes,No,Yes,5,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,Yes,Yes,No,No,No,18,0,0,0,0,0
2006,Southern,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,13,0,0,0,0,0
2006,Unknown,Hospitalisation,Yes,No,No,No,No,No,No,1,0,2,0,0,2
2006,Unknown,Hospitalisation,Yes,No,No,No,No,No,Yes,3,0,4,2,0,6
2006,Unknown,Hospitalisation,Yes,No,Yes,No,No,No,No,1,0,1,0,0,1
2006,Unknown,Hospitalisation,Yes,No,Yes,No,Yes,No,No,1,0,1,0,0,1
2006,Unknown,Medical treatment,No,Yes,No,No,No,No,No,2,0,0,2,0,2
2006,Unknown,Medical treatment,No,Yes,Yes,No,Yes,No,No,1,0,0,1,0,1
2006,Unknown,Medical treatment,Yes,No,Yes,No,No,Yes,No,1,0,0,3,1,4
2006,Unknown,Minor injury,Yes,No,No,No,No,No,No,1,0,0,0,1,1
2006,Unknown,Minor injury,Yes,Yes,No,No,No,No,No,1,0,0,0,1,1
2006,Unknown,Minor injury,Yes,Yes,No,Yes,No,No,No,1,0,0,0,1,1
2006,Unknown,Property damage only,Yes,No,No,No,No,No,No,1,0,0,0,0,0
2006,Unknown,Property damage only,Yes,No,No,No,No,No,Yes,1,0,0,0,0,0
2006,Unknown,Property damage only,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2007,Brisbane,Fatal,No,Yes,No,No,No,No,No,2,2,3,0,0,5
2007,Brisbane,Fatal,No,Yes,No,Yes,No,No,No,2,2,1,0,0,3
2007,Brisbane,Fatal,No,Yes,Yes,No,No,No,No,2,2,0,0,1,3
2007,Brisbane,Fatal,No,Yes,Yes,No,Yes,No,No,1,1,0,0,0,1
2007,Brisbane,Fatal,Yes,No,No,No,No,No,No,16,16,6,1,3,26
2007,Brisbane,Fatal,Yes,No,No,No,No,No,Yes,2,2,1,1,0,4
2007,Brisbane,Fatal,Yes,No,No,Yes,No,No,No,5,5,0,0,1,6
2007,Brisbane,Fatal,Yes,No,Yes,No,No,No,No,6,6,4,0,0,10
2007,Brisbane,Fatal,Yes,No,Yes,No,No,No,Yes,2,2,0,0,0,2
2007,Brisbane,Fatal,Yes,No,Yes,No,No,Yes,No,1,1,3,0,0,4
2007,Brisbane,Fatal,Yes,No,Yes,No,Yes,No,No,6,6,2,2,1,11
2007,Brisbane,Fatal,Yes,No,Yes,No,Yes,No,Yes,1,1,0,0,0,1
2007,Brisbane,Fatal,Yes,No,Yes,Yes,Yes,No,No,1,1,0,1,0,2
2007,Brisbane,Fatal,Yes,Yes,No,No,No,No,No,4,4,2,0,2,8
2007,Brisbane,Fatal,Yes,Yes,No,No,No,No,Yes,1,1,4,0,0,5
2007,Brisbane,Fatal,Yes,Yes,No,Yes,No,No,No,3,3,1,2,1,7
2007,Brisbane,Fatal,Yes,Yes,Yes,No,No,No,No,1,1,1,0,0,2
2007,Brisbane,Fatal,Yes,Yes,Yes,No,Yes,No,No,2,2,0,0,1,3
2007,Brisbane,Fatal,Yes,Yes,Yes,Yes,No,No,No,1,1,0,0,0,1
2007,Brisbane,Hospitalisation,No,No,No,No,No,No,No,20,0,20,1,3,24
2007,Brisbane,Hospitalisation,No,Yes,No,No,No,No,No,134,0,151,21,11,183
2007,Brisbane,Hospitalisation,No,Yes,No,No,No,No,Yes,3,0,3,0,0,3
2007,Brisbane,Hospitalisation,No,Yes,No,No,Yes,No,No,3,0,3,0,3,6
2007,Brisbane,Hospitalisation,No,Yes,No,Yes,No,No,No,27,0,31,5,0,36
2007,Brisbane,Hospitalisation,No,Yes,Yes,No,No,No,No,36,0,51,3,5,59
2007,Brisbane,Hospitalisation,No,Yes,Yes,No,No,No,Yes,4,0,5,2,1,8
2007,Brisbane,Hospitalisation,No,Yes,Yes,No,Yes,No,No,49,0,56,10,8,74
2007,Brisbane,Hospitalisation,No,Yes,Yes,Yes,No,No,No,3,0,4,1,1,6
2007,Brisbane,Hospitalisation,Yes,No,No,No,No,No,No,384,0,407,17,25,449
2007,Brisbane,Hospitalisation,Yes,No,No,No,No,No,Yes,35,0,42,1,4,47
2007,Brisbane,Hospitalisation,Yes,No,No,No,No,Yes,No,5,0,5,1,1,7
2007,Brisbane,Hospitalisation,Yes,No,No,No,Yes,No,No,27,0,31,2,2,35
2007,Brisbane,Hospitalisation,Yes,No,No,Yes,No,No,No,105,0,116,9,19,144
2007,Brisbane,Hospitalisation,Yes,No,No,Yes,No,No,Yes,6,0,6,0,0,6
2007,Brisbane,Hospitalisation,Yes,No,No,Yes,Yes,No,No,3,0,3,0,0,3
2007,Brisbane,Hospitalisation,Yes,No,Yes,No,No,No,No,112,0,142,4,9,155
2007,Brisbane,Hospitalisation,Yes,No,Yes,No,No,No,Yes,18,0,20,1,1,22
2007,Brisbane,Hospitalisation,Yes,No,Yes,No,No,Yes,No,1,0,1,0,0,1
2007,Brisbane,Hospitalisation,Yes,No,Yes,No,Yes,No,No,100,0,119,15,6,140
2007,Brisbane,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,4,0,4,3,0,7
2007,Brisbane,Hospitalisation,Yes,No,Yes,Yes,No,No,No,12,0,15,4,1,20
2007,Brisbane,Hospitalisation,Yes,No,Yes,Yes,No,No,Yes,3,0,3,0,0,3
2007,Brisbane,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,6,0,7,2,2,11
2007,Brisbane,Hospitalisation,Yes,Yes,No,No,No,No,No,135,0,164,18,17,199
2007,Brisbane,Hospitalisation,Yes,Yes,No,No,No,No,Yes,7,0,12,1,2,15
2007,Brisbane,Hospitalisation,Yes,Yes,No,No,Yes,No,No,5,0,8,0,1,9
2007,Brisbane,Hospitalisation,Yes,Yes,No,Yes,No,No,No,56,0,69,16,13,98
2007,Brisbane,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,5,0,5,0,1,6
2007,Brisbane,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,1,0,1,0,1,2
2007,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,No,No,57,0,69,8,11,88
2007,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,8,0,9,3,1,13
2007,Brisbane,Hospitalisation,Yes,Yes,Yes,No,No,Yes,No,4,0,4,1,0,5
2007,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,79,0,101,19,28,148
2007,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,7,0,11,3,4,18
2007,Brisbane,Hospitalisation,Yes,Yes,Yes,No,Yes,Yes,No,1,0,1,0,0,1
2007,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,16,0,20,3,5,28
2007,Brisbane,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,13,0,16,3,4,23
2007,Brisbane,Medical treatment,No,No,No,No,No,No,No,21,0,0,21,0,21
2007,Brisbane,Medical treatment,No,Yes,No,No,No,No,No,183,0,0,208,18,226
2007,Brisbane,Medical treatment,No,Yes,No,No,No,No,Yes,10,0,0,12,1,13
2007,Brisbane,Medical treatment,No,Yes,No,No,No,Yes,No,1,0,0,1,0,1
2007,Brisbane,Medical treatment,No,Yes,No,No,Yes,No,No,10,0,0,16,0,16
2007,Brisbane,Medical treatment,No,Yes,No,Yes,No,No,No,46,0,0,61,7,68
2007,Brisbane,Medical treatment,No,Yes,No,Yes,No,No,Yes,2,0,0,2,0,2
2007,Brisbane,Medical treatment,No,Yes,No,Yes,Yes,No,No,1,0,0,1,1,2
2007,Brisbane,Medical treatment,No,Yes,Yes,No,No,No,No,55,0,0,65,12,77
2007,Brisbane,Medical treatment,No,Yes,Yes,No,No,No,Yes,6,0,0,7,0,7
2007,Brisbane,Medical treatment,No,Yes,Yes,No,No,Yes,No,1,0,0,1,0,1
2007,Brisbane,Medical treatment,No,Yes,Yes,No,Yes,No,No,78,0,0,99,15,114
2007,Brisbane,Medical treatment,No,Yes,Yes,Yes,No,No,No,7,0,0,8,2,10
2007,Brisbane,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,5,0,0,6,0,6
2007,Brisbane,Medical treatment,Yes,No,No,No,No,No,No,354,0,0,393,33,426
2007,Brisbane,Medical treatment,Yes,No,No,No,No,No,Yes,13,0,0,13,0,13
2007,Brisbane,Medical treatment,Yes,No,No,No,No,Yes,No,2,0,0,2,1,3
2007,Brisbane,Medical treatment,Yes,No,No,No,Yes,No,No,17,0,0,18,1,19
2007,Brisbane,Medical treatment,Yes,No,No,Yes,No,No,No,104,0,0,118,18,136
2007,Brisbane,Medical treatment,Yes,No,No,Yes,No,No,Yes,2,0,0,2,0,2
2007,Brisbane,Medical treatment,Yes,No,No,Yes,No,Yes,No,1,0,0,1,0,1
2007,Brisbane,Medical treatment,Yes,No,No,Yes,Yes,No,No,4,0,0,4,0,4
2007,Brisbane,Medical treatment,Yes,No,Yes,No,No,No,No,127,0,0,137,16,153
2007,Brisbane,Medical treatment,Yes,No,Yes,No,No,No,Yes,13,0,0,19,1,20
2007,Brisbane,Medical treatment,Yes,No,Yes,No,No,Yes,No,2,0,0,2,0,2
2007,Brisbane,Medical treatment,Yes,No,Yes,No,Yes,No,No,133,0,0,168,15,183
2007,Brisbane,Medical treatment,Yes,No,Yes,No,Yes,No,Yes,4,0,0,5,1,6
2007,Brisbane,Medical treatment,Yes,No,Yes,Yes,No,No,No,7,0,0,7,1,8
2007,Brisbane,Medical treatment,Yes,No,Yes,Yes,No,No,Yes,1,0,0,1,0,1
2007,Brisbane,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,11,0,0,13,2,15
2007,Brisbane,Medical treatment,Yes,Yes,No,No,No,No,No,273,0,0,328,39,367
2007,Brisbane,Medical treatment,Yes,Yes,No,No,No,No,Yes,12,0,0,16,3,19
2007,Brisbane,Medical treatment,Yes,Yes,No,No,No,Yes,No,1,0,0,1,0,1
2007,Brisbane,Medical treatment,Yes,Yes,No,No,Yes,No,No,19,0,0,23,2,25
2007,Brisbane,Medical treatment,Yes,Yes,No,No,Yes,No,Yes,2,0,0,3,0,3
2007,Brisbane,Medical treatment,Yes,Yes,No,Yes,No,No,No,97,0,0,129,17,146
2007,Brisbane,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,6,0,0,7,0,7
2007,Brisbane,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,2,0,0,2,0,2
2007,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,No,No,118,0,0,146,11,157
2007,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,10,0,0,10,1,11
2007,Brisbane,Medical treatment,Yes,Yes,Yes,No,No,Yes,No,2,0,0,2,0,2
2007,Brisbane,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,158,0,0,183,27,210
2007,Brisbane,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,4,0,0,8,0,8
2007,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,17,0,0,21,3,24
2007,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,1,0,1
2007,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,15,0,0,18,4,22
2007,Brisbane,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,Yes,2,0,0,4,0,4
2007,Brisbane,Minor injury,No,No,No,No,No,No,No,14,0,0,0,18,18
2007,Brisbane,Minor injury,No,Yes,No,No,No,No,No,112,0,0,0,131,131
2007,Brisbane,Minor injury,No,Yes,No,No,No,No,Yes,11,0,0,0,11,11
2007,Brisbane,Minor injury,No,Yes,No,No,No,Yes,No,2,0,0,0,2,2
2007,Brisbane,Minor injury,No,Yes,No,No,Yes,No,No,2,0,0,0,2,2
2007,Brisbane,Minor injury,No,Yes,No,Yes,No,No,No,23,0,0,0,29,29
2007,Brisbane,Minor injury,No,Yes,Yes,No,No,No,No,35,0,0,0,39,39
2007,Brisbane,Minor injury,No,Yes,Yes,No,No,No,Yes,3,0,0,0,4,4
2007,Brisbane,Minor injury,No,Yes,Yes,No,No,Yes,No,1,0,0,0,1,1
2007,Brisbane,Minor injury,No,Yes,Yes,No,Yes,No,No,43,0,0,0,50,50
2007,Brisbane,Minor injury,No,Yes,Yes,Yes,No,No,No,5,0,0,0,9,9
2007,Brisbane,Minor injury,Yes,No,No,No,No,No,No,248,0,0,0,285,285
2007,Brisbane,Minor injury,Yes,No,No,No,No,No,Yes,14,0,0,0,17,17
2007,Brisbane,Minor injury,Yes,No,No,No,No,Yes,No,1,0,0,0,1,1
2007,Brisbane,Minor injury,Yes,No,No,No,Yes,No,No,12,0,0,0,13,13
2007,Brisbane,Minor injury,Yes,No,No,Yes,No,No,No,59,0,0,0,67,67
2007,Brisbane,Minor injury,Yes,No,No,Yes,Yes,No,No,1,0,0,0,1,1
2007,Brisbane,Minor injury,Yes,No,Yes,No,No,No,No,83,0,0,0,94,94
2007,Brisbane,Minor injury,Yes,No,Yes,No,No,No,Yes,7,0,0,0,9,9
2007,Brisbane,Minor injury,Yes,No,Yes,No,No,Yes,No,1,0,0,0,1,1
2007,Brisbane,Minor injury,Yes,No,Yes,No,Yes,No,No,90,0,0,0,115,115
2007,Brisbane,Minor injury,Yes,No,Yes,No,Yes,No,Yes,2,0,0,0,2,2
2007,Brisbane,Minor injury,Yes,No,Yes,Yes,No,No,No,5,0,0,0,5,5
2007,Brisbane,Minor injury,Yes,No,Yes,Yes,No,No,Yes,1,0,0,0,1,1
2007,Brisbane,Minor injury,Yes,No,Yes,Yes,Yes,No,No,8,0,0,0,10,10
2007,Brisbane,Minor injury,Yes,Yes,No,No,No,No,No,164,0,0,0,196,196
2007,Brisbane,Minor injury,Yes,Yes,No,No,No,No,Yes,10,0,0,0,10,10
2007,Brisbane,Minor injury,Yes,Yes,No,No,No,Yes,No,2,0,0,0,2,2
2007,Brisbane,Minor injury,Yes,Yes,No,No,Yes,No,No,8,0,0,0,10,10
2007,Brisbane,Minor injury,Yes,Yes,No,Yes,No,No,No,49,0,0,0,61,61
2007,Brisbane,Minor injury,Yes,Yes,No,Yes,No,Yes,No,3,0,0,0,3,3
2007,Brisbane,Minor injury,Yes,Yes,Yes,No,No,No,No,73,0,0,0,93,93
2007,Brisbane,Minor injury,Yes,Yes,Yes,No,No,No,Yes,11,0,0,0,13,13
2007,Brisbane,Minor injury,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,1,1
2007,Brisbane,Minor injury,Yes,Yes,Yes,No,Yes,No,No,93,0,0,0,123,123
2007,Brisbane,Minor injury,Yes,Yes,Yes,No,Yes,No,Yes,3,0,0,0,3,3
2007,Brisbane,Minor injury,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,0,1,1
2007,Brisbane,Minor injury,Yes,Yes,Yes,Yes,No,No,No,7,0,0,0,7,7
2007,Brisbane,Minor injury,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,0,1,1
2007,Brisbane,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,15,0,0,0,19,19
2007,Brisbane,Property damage only,No,No,No,No,No,No,No,77,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,No,No,No,No,No,134,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,No,No,No,No,Yes,10,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,No,No,No,Yes,No,2,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,No,No,Yes,No,No,4,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,No,Yes,No,No,No,26,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,No,Yes,Yes,No,No,1,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,Yes,No,No,No,No,45,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,Yes,No,No,No,Yes,3,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,Yes,No,Yes,No,No,64,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,Yes,Yes,No,No,No,7,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,Yes,Yes,Yes,No,No,5,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,No,No,No,No,433,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,No,No,No,Yes,36,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,No,No,Yes,No,3,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,No,Yes,No,No,33,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,Yes,No,No,No,104,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,Yes,No,No,Yes,8,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,Yes,No,Yes,No,2,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,No,No,No,No,182,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,No,No,No,Yes,47,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,No,No,Yes,No,3,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,No,Yes,No,No,234,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,No,Yes,No,Yes,4,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,Yes,No,No,No,11,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,Yes,No,Yes,No,1,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,Yes,Yes,No,No,19,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,No,No,No,No,186,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,No,No,No,Yes,12,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,No,No,Yes,No,1,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,No,Yes,No,No,11,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,Yes,No,No,No,57,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,Yes,No,No,Yes,2,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,Yes,No,Yes,No,2,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,No,Yes,Yes,No,No,2,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,Yes,No,No,No,No,103,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,Yes,No,No,No,Yes,9,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,Yes,No,No,Yes,Yes,1,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,Yes,No,Yes,No,No,147,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,Yes,No,Yes,No,Yes,6,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,Yes,Yes,No,No,No,18,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,Yes,Yes,No,No,Yes,2,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,24,0,0,0,0,0
2007,Central,Fatal,No,Yes,No,No,No,No,No,4,4,4,0,1,9
2007,Central,Fatal,No,Yes,No,No,No,No,Yes,1,1,0,0,0,1
2007,Central,Fatal,No,Yes,No,No,Yes,No,No,1,1,1,0,0,2
2007,Central,Fatal,No,Yes,No,Yes,No,No,No,1,1,1,0,0,2
2007,Central,Fatal,No,Yes,Yes,No,Yes,No,No,2,2,1,0,1,4
2007,Central,Fatal,Yes,No,No,No,No,No,No,37,40,15,2,1,58
2007,Central,Fatal,Yes,No,No,No,No,No,Yes,4,5,3,0,2,10
2007,Central,Fatal,Yes,No,No,No,Yes,No,No,3,3,0,0,0,3
2007,Central,Fatal,Yes,No,No,Yes,No,No,No,10,11,6,0,1,18
2007,Central,Fatal,Yes,No,No,Yes,No,No,Yes,1,1,0,2,0,3
2007,Central,Fatal,Yes,No,Yes,No,No,No,No,10,10,7,3,0,20
2007,Central,Fatal,Yes,No,Yes,No,No,No,Yes,1,1,0,0,0,1
2007,Central,Fatal,Yes,No,Yes,No,Yes,No,No,10,11,6,0,2,19
2007,Central,Fatal,Yes,Yes,No,No,No,No,No,5,5,5,1,3,14
2007,Central,Fatal,Yes,Yes,No,No,No,Yes,No,1,1,4,0,0,5
2007,Central,Fatal,Yes,Yes,No,Yes,No,No,No,6,8,6,2,2,18
2007,Central,Fatal,Yes,Yes,No,Yes,No,Yes,No,1,1,0,0,0,1
2007,Central,Fatal,Yes,Yes,No,Yes,Yes,No,No,1,1,1,0,0,2
2007,Central,Fatal,Yes,Yes,Yes,No,No,No,No,2,2,3,0,0,5
2007,Central,Fatal,Yes,Yes,Yes,No,No,No,Yes,1,1,2,0,0,3
2007,Central,Fatal,Yes,Yes,Yes,No,Yes,No,No,3,3,5,2,0,10
2007,Central,Fatal,Yes,Yes,Yes,Yes,Yes,No,No,1,1,0,0,0,1
2007,Central,Hospitalisation,No,No,No,No,No,No,No,16,0,16,0,0,16
2007,Central,Hospitalisation,No,Yes,No,No,No,No,No,102,0,117,13,10,140
2007,Central,Hospitalisation,No,Yes,No,No,No,No,Yes,8,0,12,0,0,12
2007,Central,Hospitalisation,No,Yes,No,No,No,Yes,No,2,0,3,0,0,3
2007,Central,Hospitalisation,No,Yes,No,No,Yes,No,No,7,0,8,1,1,10
2007,Central,Hospitalisation,No,Yes,No,Yes,No,No,No,33,0,37,6,4,47
2007,Central,Hospitalisation,No,Yes,Yes,No,No,No,No,36,0,46,11,8,65
2007,Central,Hospitalisation,No,Yes,Yes,No,No,No,Yes,8,0,11,1,1,13
2007,Central,Hospitalisation,No,Yes,Yes,No,No,Yes,No,4,0,5,2,0,7
2007,Central,Hospitalisation,No,Yes,Yes,No,Yes,No,No,59,0,77,13,10,100
2007,Central,Hospitalisation,No,Yes,Yes,Yes,No,No,No,1,0,1,0,0,1
2007,Central,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,2,0,2,0,0,2
2007,Central,Hospitalisation,Yes,No,No,No,No,No,No,269,0,292,25,42,359
2007,Central,Hospitalisation,Yes,No,No,No,No,No,Yes,33,0,35,5,4,44
2007,Central,Hospitalisation,Yes,No,No,No,No,Yes,No,1,0,1,0,0,1
2007,Central,Hospitalisation,Yes,No,No,No,Yes,No,No,18,0,19,1,2,22
2007,Central,Hospitalisation,Yes,No,No,Yes,No,No,No,83,0,92,10,8,110
2007,Central,Hospitalisation,Yes,No,No,Yes,No,No,Yes,3,0,4,1,0,5
2007,Central,Hospitalisation,Yes,No,No,Yes,Yes,No,No,2,0,3,0,1,4
2007,Central,Hospitalisation,Yes,No,Yes,No,No,No,No,74,0,91,16,6,113
